CIN,Company_Name,ROC_Code,Category,Sub_Category,Class,Authorized_Capital,Paidup_Capital,Registration_Date,Address,Listing_Status,Status,State_Code,Company_Type,NIC_Code,Industry_Classification,State,snapshot_date,snapshot_name
U51100MH1974GAP017284,NASIK VYAPAR KRAYAVIKRAYA SEVA SANGH LIMITED,ROC Mumbai,Company limited by guarantee,Guarantee and association Company,Public,0.0,0.0,1974-03-15 00:00:00,"RAVIWAR PETH,,NASIK,Maharashtra,422001-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1976PTC018844,MARITEX EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,0.0,1976-02-24 00:00:00,"JOLLY BHAVAN NO.2,NEW MARINE LINES,   MUMBAI-400 020.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1982PTC026207,GRANDIOSE HOLDINGS CO PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,1982-01-23 00:00:00,"WARDEN HOUSE340 J J ROAD   BYCULLA,MUMBAI,Maharashtra,400008-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1985PLC035908,BIJLEE TRADING AND FINANCE LTD.,ROC Mumbai,Company limited by guarantee,Non-government company,Public,0.0,0.0,1985-04-16 00:00:00,"CENTRAL BANK BUILDING211 KALBADEVI RD   5TH FL,,MUMBAI-400002,Maharashtra,000000-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1985PTC036706,KOSTAE MARKETING PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,0.0,1985-07-02 00:00:00,"B-15, NEHRU NAGAR, JUHU TARARD., BOMBAY.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1986PTC039336,CONSTRAD AGENCIES (BOMBAY) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,3600000.0,2500000.0,1986-03-25 00:00:00,"SIDHWA HOUSE 1ST FLOORN A SAWANT MARG   COLABA,MUMBAI,Mumbai City,Maharashtra,400005-India",Unlisted,Amalgamated,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1996PTC104745,MAYUR PRODUCTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,102000.0,1996-12-27 00:00:00,"101  VIJAY APTS  CEASAR RDAMBOLI   ANDHERI WEST,MUMBAI,Maharashtra,400058-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1997PTC106907,ASHOK COMMERCIALS (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2600000.0,2135500.0,1997-03-27 00:00:00,"201, M G HOUSE, R. T. ROAD,   CIVIL LINES,,NAGPUR,Maharashtra,440001-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1997PTC112076,ATHARVA SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,0.0,1997-11-26 00:00:00,"47,WAKDI CHAWL,SHOP NO.15NEAR STANDARD MILL,   NEW PRABHADEVI ROAD,MUMBAI 400 025,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1998PTC117298,MITAS MARKETING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,0.0,1998-12-02 00:00:00,"SILVER SYMPHONY,1ST FLOOR,37 CHURCH AVENUE,   SANTACRUZ WEST,,MUMBAI 400 054,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH1999PLC120601,PRAJIT AGENCIES LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,10100000.0,5728120.0,1999-07-01 00:00:00,"FLAT- 2604, FLOOR-26, WING-C, MUMBAI, OBEROI WOODS   W E HIGHWAY, B/H OBEROI MALL, GOREGAON (,E),MUMBAI,Mumbai City,Maharashtra,400063-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH2004PLC149590,M R M COMMODITIES SERVICES LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,500000.0,500000.0,2004-11-19 00:00:00,"SHOP NO- 29, RAJ GARDEN   MAHAVIR NAGAR, KANDIVALI (WEST),MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH2005PTC150838,MAMTA COMMODITIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,6000000.0,5500000.0,2005-01-27 00:00:00,"B 702,O2 CommercialTowers,23-24 Minerva Ind Estate   Off LBS Road,Opp Asha Nagar,Mulund (w),MUMBAI,Mumbai City,Maharashtra,400080-India",Unlisted,Converted to LLP,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH2005PTC155399,RAHUL COMMODITIES AND SOFTWARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2005-08-17 00:00:00,"311 SAMRUDHI COMPLEXPLOT  D EXTENSION CHINCHOLI   BUNDER ROAD OFF MALAD LINK RD,MALAD WEST MUMBAI,Maharashtra,400064-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH2005PTC158028,FORTUNE BELL COMMODITIES PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,3780000.0,2005-12-13 00:00:00,"GODAVARI STREET OFFICE NO 1&2GROUND FLR   COMMERICIAL HIGH SCHOOL CHIRA BAZAR,MUMBAI,Maharashtra,400002-India",Unlisted,Active,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U51100MH2006PTC160550,MCG REPAIR SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2006-03-17 00:00:00,"B/222,DURIAN ESTATE,GOREGAON MULUND LINK ROAD,   GOREGAON EAST,,MUMBAI-400 063.,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2017PTC169037,SUDARSHAN PAINTS & ALLIED PRODUCTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2017-02-21 00:00:00,"FLAT NO 308, B WING,GANDHARV EXCELLENCE   GAT NO.155/156, MOSHI CHIKHLI ROAD MOSHI,PUNE,Pune,Maharashtra,412105-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2018PTC178331,DR VELANKARS THE HERBAL SHOPEE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2018-08-28 00:00:00,"PATIL LANE,   GAON BHAG,SANGALI,Sangli,Maharashtra,416416-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2019PTC184920,LONG VISION INDUSTRY PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-06-19 00:00:00,"SR. NO. 137, H.NO. 1, MARVEL FUEGO,   A WING, OFF. NO. 6110,PUNE,Pune,Maharashtra,411028-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2020PTC189522,SPRENZA HEALTHCARE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-01-30 00:00:00,"FLAT NO.B/102   GAT NO.1090/1 2, SHRI GANESH RESIDENCY,,PUNE,Pune,Maharashtra,412207-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC198375,INDRAVISHNU ORGANICS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-02-08 00:00:00,"Hno -B/994 Urban Unit   Tal - Basmat,BASMAT,Hingoli,Maharashtra,431512-India",Unlisted,Strike Off,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC201278,VILI ORGANICS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-05-25 00:00:00,"FLAT NO. H-1002, S.NO. 53/1/1A/1A/1,   TAMARIND PARK, DHAYARI,,PUNE,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC202749,PRELIFE PHARMA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-07-20 00:00:00,"S NO 83/2A/1A SHOP NO 33A RAJYOG DEVELOPERS   KATRAJ,PUNE,Pune,Maharashtra,411046-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC205439,VPSUN PHARMACEUTICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-10-22 00:00:00,"C/o. RAHUL ANANDRAO PATIL, 148,   KADGAON ROAD, GIJAVANE, GADHINGLAJ,KOLHAPUR,Kolhapur,Maharashtra,416502-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC206163,IDEATION PHARMACEUTICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-11-16 00:00:00,"Bldg B7, Sno. 128/2A/2 Morya Resi III   Sus Road, Pashan,Pune,Pune,Maharashtra,411021-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24299PN2021PTC206553,VETAL CHEMICALS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2021-11-30 00:00:00,"12, GROUND FLOOR   VETAL NIWAS,NHAVARE,PUNE,Pune,Maharashtra,412211-India",Unlisted,Active,maharashtra,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24300MH1988PTC046803,QMAX SYNTHETICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,15000000.0,13708000.0,1988-03-29 00:00:00,"5B/174, SANJAY BUILDING, MITTAL INDUSTRIES ESTATE,   ANDHERI KURLA ROAD, ANDHERI (EAST),,MUMBAI,Maharashtra,400059-India",Unlisted,Active,maharashtra,Indian,24300,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24300PN2021PTC204169,GUEPAN PHARMACEUTICAL PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2021-09-10 00:00:00,"Plot No. LC B/11, Sector 21, Yamuna   Nagar, Pradhikaran, Nigadi,,Pune,Pune,Maharashtra,411044-India",Unlisted,Active,maharashtra,Indian,24300,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24302MH1986PTC041466,SRI ARVIND PROCESSORS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,6000000.0,5210000.0,1986-11-03 00:00:00,"INDUSTRIAL ESTATESTATION ROAD   ICHALKARANJ,KOLHAPUR,Maharashtra,416115-India",Unlisted,Active,maharashtra,Indian,24302,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24303MH2019PTC328124,KALYAN BIO OIL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-07-16 00:00:00,"Fraser Bldg. Tharwani Realty Rivrdal PH2   F. NO. 1602,KALYAN,Thane,Maharashtra,421301-India",Unlisted,Active,maharashtra,Indian,24303,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH1989PLC053634,ORTON SYNTHETICS AND REALTYS LIMITED,ROC Pune,Company limited by shares,Non-government company,Public,10000000.0,20.0,1989-09-25 00:00:00,"PLOT NO  D-47/1 & 2  MIDCBARAMATI,PUNE,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2016PTC280743,MEHAA COSMO PRODUCTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2016-05-06 00:00:00,"SHOP NO. 7, PLOT NO. 29   SECTOR 6,AIROLI, NAVI MUMBAI,Thane,Maharashtra,400708-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2016PTC287541,NEON CATALYSTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2016-11-09 00:00:00,"202,Bldg Golden Guild B,Golden Squar,Sunder Nagar,   Opp Pascoal Square,Road no 2,Kalina,Sant,acruz (E),,Mumbai,Mumbai City,Maharashtra,400055-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2017PTC292660,YST LIFE SCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,110000000.0,105341080.0,2017-03-20 00:00:00,"Shop 206, Floor-2, Sumer Kendra, Shivram Seth Amrutwar Road,Near Doordarshan Kendra, Off Pandurang Budhwar Marg, Worli,Mumbai,Mumbai,Maharashtra,400018-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2017PTC295449,RMG'S SPECIALITY CHEMICALS AND PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2017-05-26 00:00:00,"FLAT NO 63, VIJAY CHS, WAGHBIL NAKA, G B ROAD   NEAR SURAJ WATER PARK, THANE WEST,THANE,Thane,Maharashtra,400610-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2017PTC297763,SUPERBRANDZ MEDICAL INNOVATIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2017-07-24 00:00:00,"Unit No. -202 2nd Floor Sun Ind Estate   Sunmill Compound Lower Parel,Mumbai,Mumbai City,Maharashtra,400013-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2017PTC298669,MAGNYS LIFE SCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,3500000.0,3500000.0,2017-08-16 00:00:00,"303, SAYLEE CHS LTD, MHADA   SWAMI VIVEKANAND NAGAR , SANDOZBAUGH,,THANE,Thane,Maharashtra,400607-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2018PTC317104,SKYE PAINT INDUSTRIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2018-11-15 00:00:00,"Unit No. 111,112 & 113 First Floor,   Building No E10, Parasnath Complex,OVALI VILLAGE BHIWANDI,Thane,Maharashtra,421302-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2018PTC317902,NIYAMA PHARMACEUTICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2018-12-06 00:00:00,"FLAT C-1202, THARWANI RESIDENCY,   MIDC PLOT C 1, SECTOR 6 A,KAMOTHE,PANVEL NAVI MUMBAI,Raigarh,Maharashtra,410206-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2019PTC318942,MUNDLE COATINGS AND CHEMICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,200000.0,2019-01-02 00:00:00,"PLOT NO.4.C-112,SHIVAJIPARK   SHRIKRISHNA NAGAR,NAGPUR,NAGPUR,Nagpur,Maharashtra,440009-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2019PTC320057,ASVEDAB HEALTHCARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2019-01-23 00:00:00,"Jaidurga Soc No4,AbhilashNagar,Laljipada   Iraniwadi,Nr.Durga Mandir Kandivali West,MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2019PTC330994,UNIFY CROP CARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,300000.0,2019-09-25 00:00:00,"R.No. 4, S.No. 63/1A/12 pramukh Sanidhya   Pimpal Patti Rd, Porje Mala, Nashik Rd,NASHIK,Nashik,Maharashtra,422101-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2019PTC331770,BLUEWAY PHARMACEUTICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,500000.0,2019-10-17 00:00:00,"SHOP NO. 1028, SAMATANAGAR, AIROLI NAKA   AIROLI,NAVI MUMBAI,Mumbai City,Maharashtra,400708-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2020PTC335518,MEB PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,20000000.0,9050000.0,2020-01-06 00:00:00,"C/o N M Pharma G.No./ S No.33, Kurum   Center, At Navsal,,MURTIZAPUR,Akola,Maharashtra,444107-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2020PTC336780,SOLIOR HEALTHCARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-01-29 00:00:00,"F NO 104 ROYAL ENCLAVE APARTMENT WARDHAMAN   NAGAR SQUARE NAGPUR Nagpur MH 440008 IN,NAGPUR,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2020PTC340413,KINKAR HERBAL AND AGRO PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-06-08 00:00:00,"SARTHAK LAXMANRAO KINKAR 4 POLE NO MB 57   AMBEDKAR CHAUK,WANI,Yavatmal,Maharashtra,445304-India",Unlisted,Strike Off,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2020PTC347053,LEELA ORGANICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2020-10-01 00:00:00,"46, Garoba Maidan,   Near Ambedkar Square (Urban),Nagpur,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2021PTC370277,KK CONCHEM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2021-10-26 00:00:00,"UNIT NO. 2, BLDG . NO. 6, SECTOR-3   MILLENIUM BUSINESS PARK, MAHAPE,NAVIMUMBAI,Thane,Maharashtra,400710-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2021PTC372528,GRACEQ LIFE SCIENCE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-11-30 00:00:00,"Flat No.11, Nawale Chawl   Ganeshwarg Co-op, Nasik Puna Road,Nashik,Nashik,Maharashtra,422101-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2022PTC382595,CUREGRADE PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-05-12 00:00:00,"House No. 1300, Plot No. 65/66,   Azad Hind Housing Society,,Nagpur,Nagpur,Maharashtra,440022-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304MH2022PTC394316,MANUDA LIFESCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,500000.0,2022-11-29 00:00:00,"HARBOUR CREST BLDG CHSL,14,TULSIWADI,   BASEMENT SHOP NO.2, MAZGAON,MUMBAI,Mumbai City,Maharashtra,400010-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304PN2017PTC170252,OSWAL AGRO CHEMICAL AND FERTILIZERS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,200000.0,2017-05-02 00:00:00,"Sr. No. 37, Pisoli Road, kondhawa   Opp . Balaji Hotel , Tal. Haveli,PUNE,Pune,Maharashtra,411060-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U24304PN2018PTC179752,SAYAS PHARMA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2018-10-23 00:00:00,"SHOP NO 03 S NO 26/2/1 SITAI COMPLEX,OPP CANARA BANK HAVELI,Haveli,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
